;case:concept:name;concept:tool;concept:operation;time:timestamp;concept:resource;case:instance
195025;1909;Gestao;r;2025-02-22 10:31:51.743787104+00:00;re2;4
195026;1909;Gestao;U;2025-02-22 12:46:31.053370315+00:00;re2;4
195027;1909;Gestao;d;2025-02-22 12:26:49.670118421+00:00;re2;4
195028;1909;Gestao;r;2025-02-22 10:57:31.278609122+00:00;re4;5
195029;1909;Gestao;U;2025-02-22 14:26:58.020347009+00:00;re4;5
195030;1909;Codigo;C;2025-02-22 14:01:45.759068765+00:00;re4;5
195031;1909;Codigo;r;2025-02-22 14:19:28.482911306+00:00;re4;5
195032;1909;Codigo;u;2025-02-22 13:22:09.222694777+00:00;re4;5
195033;1909;Codigo;d;2025-02-22 13:58:56.373716324+00:00;re4;5
195034;1909;Requisito;r;2025-02-22 12:14:54.091712058+00:00;re4;5
195035;1909;Teste;r;2025-02-22 11:41:54.078066524+00:00;re4;5
195036;1909;Gestao;U;2025-02-22 09:20:31.152417496+00:00;re4;6
195037;1909;Codigo;U;2025-02-22 11:23:30.231642872+00:00;re4;6
195038;1909;Codigo;d;2025-02-22 02:50:17.132637520+00:00;re4;6
195039;1909;Teste;r;2025-02-22 11:01:02.849520158+00:00;re4;6
195040;1909;Gestao;c;2025-02-22 14:29:58.838898348+00:00;re1;7
195041;1909;Gestao;U;2025-02-22 11:56:09.886777505+00:00;re1;7
195042;1909;Codigo;r;2025-02-22 11:45:33.954811931+00:00;re1;7
195043;1909;PF;C;2025-02-22 11:48:13.711593738+00:00;re1;7
195044;1909;PF;u;2025-02-22 14:45:33.714402480+00:00;re1;7
195045;1909;PF;d;2025-02-22 11:25:00.427619130+00:00;re1;7
195046;1909;Gestao;c;2025-02-22 13:36:27.743407682+00:00;re4;8
195047;1909;Gestao;U;2025-02-22 12:35:21.400175985+00:00;re4;8
195048;1909;Gestao;d;2025-02-22 14:42:33.583954916+00:00;re4;8
195049;1909;Codigo;r;2025-02-22 11:23:38.240104119+00:00;re4;8
195050;1909;PF;C;2025-02-22 14:55:46.480763492+00:00;re4;8
195051;1909;PF;u;2025-02-22 13:14:19.175374826+00:00;re4;8
195052;1909;PF;d;2025-02-22 14:52:49.449117122+00:00;re4;8
195053;1909;Gestao;r;2025-02-22 15:34:22.149505244+00:00;re4;9
195054;1909;Gestao;U;2025-02-22 14:58:40.144697211+00:00;re4;9
195055;1909;Codigo;r;2025-02-22 14:37:30.225124453+00:00;re4;9
195056;1909;Requisito;r;2025-02-22 13:59:33.180024356+00:00;re4;9
195057;1909;Teste;C;2025-02-22 13:54:24.244270686+00:00;re4;9
195058;1909;Teste;r;2025-02-22 14:56:19.227798863+00:00;re4;9
195059;1909;Gestao;c;2025-02-22 14:23:15.642492641+00:00;re2;10
195060;1909;Gestao;r;2025-02-22 14:46:51.465279040+00:00;re2;10
195061;1909;Gestao;U;2025-02-22 13:48:01.179915542+00:00;re2;10
195062;1909;Requisito;r;2025-02-22 14:12:17.979038590+00:00;re2;10
195063;1909;PF;r;2025-02-22 15:22:09.494348167+00:00;re2;10
195064;1909;Gestao;c;2025-02-22 15:21:18.050734810+00:00;re3;11
195065;1909;Gestao;U;2025-02-22 15:39:57.189541652+00:00;re3;11
195066;1909;Gestao;c;2025-02-22 14:24:53.605599903+00:00;re4;12
195067;1909;Gestao;r;2025-02-22 14:49:00.670400930+00:00;re4;12
195068;1909;Gestao;U;2025-02-22 15:22:54.880772107+00:00;re4;12
195069;1909;Gestao;d;2025-02-22 15:13:22.696588106+00:00;re4;12
195070;1909;Gestao;U;2025-02-22 10:04:27.459417925+00:00;re1;13
195071;1909;Gestao;d;2025-02-22 13:03:12.983076094+00:00;re1;13
195072;1909;PF;C;2025-02-22 12:21:55.378058542+00:00;re1;13
195073;1909;PF;r;2025-02-22 15:38:38.250468623+00:00;re1;13
195074;1909;PF;d;2025-02-22 14:11:16.965374606+00:00;re1;13
195075;1909;Gestao;r;2025-02-22 13:48:42.637115823+00:00;re4;14
195076;1909;Gestao;U;2025-02-22 14:10:31.294906154+00:00;re4;14
195077;1909;Gestao;d;2025-02-22 15:52:36.906748337+00:00;re4;14
195078;1909;Gestao;c;2025-02-22 11:54:41.334350255+00:00;re1;15
195079;1909;Gestao;r;2025-02-22 13:20:58.436497936+00:00;re1;15
195080;1909;Gestao;U;2025-02-22 11:28:31.971247514+00:00;re1;15
195081;1909;Requisito;r;2025-02-22 13:13:42.773434978+00:00;re1;15
195082;1909;Teste;r;2025-02-22 12:13:08.217652243+00:00;re1;15
195083;1909;Gestao;r;2025-02-22 16:36:06.332890641+00:00;re4;16
195084;1909;Gestao;U;2025-02-22 17:04:27.451256473+00:00;re4;16
195085;1909;Gestao;c;2025-02-22 17:25:51.844574676+00:00;re3;17
195086;1909;Gestao;U;2025-02-22 17:32:55.234471659+00:00;re3;17
195087;1909;Codigo;c;2025-02-22 15:51:22.021979111+00:00;re3;17
195088;1909;Codigo;U;2025-02-22 16:32:01.467169921+00:00;re3;17
195089;1909;Codigo;d;2025-02-22 17:05:09.187931487+00:00;re3;17
195090;1909;Requisito;r;2025-02-22 17:22:48.327508634+00:00;re3;17
195091;1909;Teste;r;2025-02-22 16:15:32.351650466+00:00;re3;17
195092;1909;Gestao;c;2025-02-22 15:51:56.754183247+00:00;re3;18
195093;1909;Gestao;r;2025-02-22 11:47:29.493609933+00:00;re3;18
195094;1909;Gestao;U;2025-02-22 16:00:45.155551557+00:00;re3;18
195095;1909;Gestao;d;2025-02-22 14:50:03.370544427+00:00;re3;18
195096;1909;Requisito;r;2025-02-22 10:31:44.040349644+00:00;re3;18
195097;1909;PF;C;2025-02-22 14:57:45.299026389+00:00;re3;18
195098;1909;Gestao;c;2025-02-22 10:04:56.896372105+00:00;re2;19
195099;1909;Gestao;U;2025-02-22 08:34:53.806013820+00:00;re2;19
195100;1909;Gestao;d;2025-02-22 08:25:38.315878095+00:00;re2;19
195101;1909;Requisito;C;2025-02-22 10:07:30.256183025+00:00;re2;19
195102;1909;Requisito;d;2025-02-22 09:20:35.286626472+00:00;re2;19
195103;1909;Gestao;c;2025-02-22 11:32:34.737338295+00:00;re3;19
195104;1909;Gestao;r;2025-02-22 13:06:55.283240565+00:00;re3;19
195105;1909;Gestao;U;2025-02-22 14:08:40.891584314+00:00;re3;19
195106;1909;Teste;u;2025-02-22 11:00:49.084914825+00:00;re3;19
195107;1910;Gestao;U;2025-02-22 05:37:48.439080146+00:00;re6;1
195108;1910;Codigo;r;2025-02-22 09:58:31.138661194+00:00;re6;1
195109;1910;Requisito;C;2025-02-22 05:36:50.700734679+00:00;re6;1
195110;1910;Gestao;r;2025-02-22 09:06:03.038456158+00:00;re5;2
195111;1910;Gestao;U;2025-02-22 08:50:16.173902539+00:00;re5;2
195112;1910;Codigo;r;2025-02-22 06:49:27.589893237+00:00;re5;2
195113;1910;PF;C;2025-02-22 09:00:15.014390059+00:00;re5;2
195114;1910;PF;r;2025-02-22 07:52:12.589181867+00:00;re5;2
195115;1910;PF;u;2025-02-22 06:52:17.893028863+00:00;re5;2
195116;1910;PF;d;2025-02-22 10:41:35.093223854+00:00;re5;2
195117;1910;Gestao;c;2025-02-22 07:34:58.730298776+00:00;re7;3
195118;1910;Gestao;r;2025-02-22 09:17:06.256608891+00:00;re7;3
195119;1910;Gestao;U;2025-02-22 10:53:38.160455674+00:00;re7;3
195120;1910;Gestao;d;2025-02-22 10:19:08.388357731+00:00;re7;3
195121;1910;Codigo;r;2025-02-22 07:35:18.296362922+00:00;re7;3
195122;1910;Requisito;r;2025-02-22 08:59:48.878208855+00:00;re7;3
195123;1910;PF;C;2025-02-22 08:25:08.029407349+00:00;re7;3
195124;1910;Gestao;c;2025-02-22 10:34:50.815211892+00:00;re9;4
195125;1910;Gestao;U;2025-02-22 11:03:40.334509133+00:00;re9;4
195126;1910;Gestao;d;2025-02-22 10:44:16.558959353+00:00;re9;4
195127;1910;Gestao;c;2025-02-22 11:32:09.338399381+00:00;re5;5
195128;1910;Gestao;r;2025-02-22 09:28:46.117230289+00:00;re5;5
195129;1910;Gestao;U;2025-02-22 11:38:38.925884660+00:00;re5;5
195130;1910;Codigo;c;2025-02-22 08:11:55.480546834+00:00;re5;5
195131;1910;Codigo;r;2025-02-22 10:08:48.881155208+00:00;re5;5
195132;1910;Codigo;U;2025-02-22 10:18:41.834875748+00:00;re5;5
195133;1910;Teste;r;2025-02-22 11:19:57.716673960+00:00;re5;5
195134;1910;Gestao;r;2025-02-22 11:24:46.861924708+00:00;re5;6
195135;1910;Gestao;U;2025-02-22 11:11:15.924534574+00:00;re5;6
195136;1910;Gestao;d;2025-02-22 11:35:05.135022661+00:00;re5;6
195137;1910;Requisito;r;2025-02-22 11:36:13.601133789+00:00;re5;6
195138;1910;Gestao;c;2025-02-22 06:01:24.270615521+00:00;re6;7
195139;1910;Gestao;r;2025-02-22 11:48:08.516515790+00:00;re6;7
195140;1910;Gestao;U;2025-02-22 09:19:44.822184867+00:00;re6;7
195141;1910;Gestao;d;2025-02-22 11:49:12.605492043+00:00;re6;7
195142;1910;Codigo;c;2025-02-22 04:55:24.877896664+00:00;re6;7
195143;1910;Codigo;r;2025-02-22 06:46:07.087674286+00:00;re6;7
195144;1910;Codigo;U;2025-02-22 07:09:49.102480011+00:00;re6;7
195145;1910;Teste;r;2025-02-22 10:18:25.598480640+00:00;re6;7
195146;1910;Gestao;c;2025-02-22 12:24:45.884185206+00:00;re7;8
195147;1910;Gestao;r;2025-02-22 11:12:08.229166429+00:00;re7;8
195148;1910;Gestao;U;2025-02-22 12:00:12.827858496+00:00;re7;8
195149;1910;Gestao;d;2025-02-22 12:03:45.752948360+00:00;re7;8
195150;1910;Gestao;c;2025-02-22 12:17:57.314899848+00:00;re6;9
195151;1910;Gestao;r;2025-02-21 23:53:11.869263607+00:00;re6;9
195152;1910;Gestao;U;2025-02-22 08:18:02.798437476+00:00;re6;9
195153;1910;Codigo;r;2025-02-21 15:13:14.164238900+00:00;re6;9
195154;1910;Codigo;U;2025-02-21 06:30:34.601033339+00:00;re6;9
195155;1910;Teste;r;2025-02-21 17:26:08.790809330+00:00;re6;9
195156;1910;Gestao;r;2025-02-22 10:41:28.312698155+00:00;re6;10
195157;1910;Gestao;U;2025-02-22 00:47:30.596650908+00:00;re6;10
195158;1910;Codigo;C;2025-02-22 00:43:06.544605386+00:00;re6;10
195159;1910;Codigo;u;2025-02-22 01:21:12.576121067+00:00;re6;10
195160;1910;Requisito;r;2025-02-22 12:17:12.699722236+00:00;re6;10
195161;1910;Gestao;c;2025-02-22 11:31:54.981752098+00:00;re9;11
195162;1910;Gestao;r;2025-02-22 10:50:57.273433704+00:00;re9;11
195163;1910;Gestao;U;2025-02-22 11:49:58.721427443+00:00;re9;11
195164;1910;Gestao;d;2025-02-22 11:10:13.780455799+00:00;re9;11
195165;1910;Gestao;U;2025-02-22 06:53:35.205275106+00:00;re6;12
195166;1910;Requisito;r;2025-02-22 06:15:46.453305548+00:00;re6;12
195167;1910;PF;C;2025-02-22 08:29:35.113774617+00:00;re6;12
195168;1910;PF;r;2025-02-22 09:01:29.621689602+00:00;re6;12
195169;1910;PF;u;2025-02-22 08:03:49.522853476+00:00;re6;12
195170;1910;Gestao;r;2025-02-22 05:31:04.363790078+00:00;re7;13
195171;1910;Gestao;U;2025-02-22 12:28:46.891569764+00:00;re7;13
195172;1910;Gestao;d;2025-02-22 07:39:07.667327946+00:00;re7;13
195173;1910;Requisito;r;2025-02-22 08:10:32.224639041+00:00;re7;13
195174;1910;PF;C;2025-02-22 05:44:26.949718350+00:00;re7;13
195175;1910;PF;u;2025-02-22 07:47:47.839994737+00:00;re7;13
195176;1910;Gestao;r;2025-02-22 11:55:03.432194396+00:00;re5;14
195177;1910;Gestao;U;2025-02-22 12:11:05.188266610+00:00;re5;14
195178;1910;Gestao;d;2025-02-22 11:35:25.956690431+00:00;re5;14
195179;1910;Gestao;U;2025-02-22 09:32:40.994156882+00:00;re7;15
195180;1910;Requisito;r;2025-02-22 12:45:43.101683473+00:00;re7;15
195181;1910;Gestao;c;2025-02-22 11:25:32.334283936+00:00;re7;16
195182;1910;Gestao;r;2025-02-22 10:17:48.937892651+00:00;re7;16
195183;1910;Gestao;U;2025-02-22 12:10:17.179609178+00:00;re7;16
195184;1910;Teste;C;2025-02-22 13:15:34.105036343+00:00;re7;16
195185;1910;Teste;r;2025-02-22 09:48:48.804898360+00:00;re7;16
195186;1910;Gestao;c;2025-02-22 10:36:05.754113737+00:00;re8;17
195187;1910;Gestao;r;2025-02-22 13:10:24.684552595+00:00;re8;17
195188;1910;Gestao;U;2025-02-22 10:26:56.760820478+00:00;re8;17
195189;1910;Gestao;d;2025-02-22 10:31:49.692413392+00:00;re8;17
195190;1910;Requisito;r;2025-02-22 10:29:23.226949549+00:00;re8;17
195191;1910;PF;C;2025-02-22 09:43:05.529294934+00:00;re8;17
195192;1910;PF;r;2025-02-22 09:50:23.371965385+00:00;re8;17
195193;1910;PF;u;2025-02-22 12:41:24.158530371+00:00;re8;17
195194;1910;Gestao;c;2025-02-22 13:08:01.364609294+00:00;re5;18
195195;1910;Gestao;r;2025-02-22 10:22:58.386559048+00:00;re5;18
195196;1910;Gestao;U;2025-02-22 12:05:45.974495387+00:00;re5;18
195197;1910;Codigo;r;2025-02-22 13:31:06.610696645+00:00;re5;18
195198;1910;Codigo;U;2025-02-22 13:34:00.064631702+00:00;re5;18
195199;1910;Codigo;d;2025-02-22 11:12:06.285406780+00:00;re5;18
195200;1910;Gestao;U;2025-02-22 12:00:04.783150347+00:00;re9;19
195201;1910;Codigo;r;2025-02-22 11:59:38.376707709+00:00;re9;19
195202;1910;Requisito;r;2025-02-22 11:45:47.669453500+00:00;re9;19
195203;1910;Teste;u;2025-02-22 12:32:18.403875128+00:00;re9;19
195204;1910;Gestao;U;2025-02-22 08:00:45.908916077+00:00;re9;20
195205;1910;Requisito;U;2025-02-22 06:31:06.272867190+00:00;re9;20
195206;1911;Gestao;c;2025-02-22 05:11:42.675262809+00:00;re5;1
195207;1911;Gestao;r;2025-02-22 05:59:19.638768757+00:00;re5;1
195208;1911;Gestao;U;2025-02-22 05:21:52.599480529+00:00;re5;1
195209;1911;Gestao;d;2025-02-22 03:41:36.863496525+00:00;re5;1
195210;1911;Codigo;r;2025-02-22 02:44:40.434703323+00:00;re5;1
195211;1911;Requisito;C;2025-02-22 06:05:59.351355580+00:00;re5;1
195212;1911;Requisito;d;2025-02-22 05:13:21.534024098+00:00;re5;1
195213;1911;Gestao;c;2025-02-22 01:16:43.075666573+00:00;re4;2
195214;1911;Gestao;r;2025-02-22 02:54:33.454902568+00:00;re4;2
195215;1911;Gestao;U;2025-02-22 06:08:33.715330771+00:00;re4;2
195216;1911;Gestao;d;2025-02-22 06:10:00.548918106+00:00;re4;2
195217;1911;Codigo;r;2025-02-22 04:31:11.167585323+00:00;re4;2
195218;1911;PF;C;2025-02-22 04:59:43.881827478+00:00;re4;2
195219;1911;PF;r;2025-02-22 00:58:42.474732002+00:00;re4;2
195220;1911;PF;u;2025-02-21 22:34:19.895219785+00:00;re4;2
195221;1911;PF;d;2025-02-22 05:27:51.839979914+00:00;re4;2
195222;1911;Gestao;r;2025-02-21 23:25:02.134772379+00:00;re2;3
195223;1911;Gestao;U;2025-02-22 03:22:37.919611878+00:00;re2;3
195224;1911;Gestao;d;2025-02-22 00:55:07.246024761+00:00;re2;3
195225;1911;Codigo;r;2025-02-22 01:29:40.477669887+00:00;re2;3
195226;1911;PF;C;2025-02-22 03:16:54.940196366+00:00;re2;3
195227;1911;PF;r;2025-02-21 22:55:03.366553339+00:00;re2;3
195228;1911;Gestao;c;2025-02-22 05:14:52.201676545+00:00;re5;4
195229;1911;Gestao;U;2025-02-22 04:43:34.573858510+00:00;re5;4
195230;1911;Teste;C;2025-02-22 06:33:32.434963727+00:00;re5;4
195231;1911;Teste;r;2025-02-22 05:08:23.875904066+00:00;re5;4
195232;1911;Gestao;r;2025-02-21 06:56:40.434893909+00:00;re2;5
195233;1911;Gestao;U;2025-02-22 05:02:54.507027013+00:00;re2;5
195234;1911;Codigo;U;2025-02-21 03:40:03.990279033+00:00;re2;5
195235;1911;Requisito;r;2025-02-21 05:01:10.353320829+00:00;re2;5
195236;1911;Teste;r;2025-02-21 21:48:12.394769630+00:00;re2;5
195237;1911;Gestao;U;2025-02-22 02:56:48.353981757+00:00;re4;6
195238;1911;Requisito;r;2025-02-22 04:17:23.791449665+00:00;re4;6
195239;1911;Gestao;c;2025-02-22 05:21:19.138978924+00:00;re2;7
195240;1911;Gestao;r;2025-02-22 05:18:21.644877861+00:00;re2;7
195241;1911;Gestao;U;2025-02-22 06:03:49.560839278+00:00;re2;7
195242;1911;Gestao;d;2025-02-22 05:42:55.411320721+00:00;re2;7
195243;1911;Codigo;r;2025-02-22 04:04:30.725145393+00:00;re2;7
195244;1911;PF;C;2025-02-22 04:53:11.227053643+00:00;re2;7
195245;1911;PF;r;2025-02-22 07:22:24.427416831+00:00;re2;7
195246;1911;PF;u;2025-02-22 06:13:23.196165421+00:00;re2;7
195247;1911;PF;d;2025-02-22 07:03:49.867590669+00:00;re2;7
195248;1911;Gestao;c;2025-02-22 06:11:16.708299251+00:00;re4;8
195249;1911;Gestao;U;2025-02-22 06:54:14.531188965+00:00;re4;8
195250;1911;Gestao;d;2025-02-22 05:58:25.799644855+00:00;re4;8
195251;1911;Requisito;r;2025-02-22 07:31:44.723202491+00:00;re4;8
195252;1911;PF;C;2025-02-22 07:32:12.980778688+00:00;re4;8
195253;1911;PF;u;2025-02-22 07:15:44.909185413+00:00;re4;8
195254;1911;Gestao;r;2025-02-22 05:49:04.282058889+00:00;re4;9
195255;1911;Gestao;U;2025-02-22 00:54:11.813120562+00:00;re4;9
195256;1911;Gestao;d;2025-02-22 01:19:03.009709574+00:00;re4;9
195257;1911;Codigo;C;2025-02-22 02:32:36.037549575+00:00;re4;9
195258;1911;Codigo;u;2025-02-22 01:11:10.904403572+00:00;re4;9
195259;1911;Gestao;c;2025-02-22 08:00:44.904631242+00:00;re4;10
195260;1911;Gestao;U;2025-02-22 07:23:27.967045589+00:00;re4;10
195261;1911;Gestao;r;2025-02-22 07:14:30.493478765+00:00;re2;11
195262;1911;Gestao;U;2025-02-22 07:42:31.566097974+00:00;re2;11
195263;1911;Gestao;c;2025-02-22 08:17:05.237284466+00:00;re2;12
195264;1911;Gestao;U;2025-02-22 08:09:29.598818218+00:00;re2;12
195265;1911;Gestao;d;2025-02-22 08:04:38.246842212+00:00;re2;12
195266;1911;Codigo;r;2025-02-22 07:35:42.867118701+00:00;re2;12
195267;1911;Requisito;r;2025-02-22 07:57:00.693440085+00:00;re2;12
195268;1911;PF;C;2025-02-22 07:54:39.980394241+00:00;re2;12
195269;1911;PF;r;2025-02-22 07:56:26.750634649+00:00;re2;12
195270;1911;PF;u;2025-02-22 07:44:41.260879706+00:00;re2;12
195271;1911;Gestao;U;2025-02-22 06:47:02.627366768+00:00;re5;13
195272;1911;Codigo;r;2025-02-22 07:21:10.203879223+00:00;re5;13
195273;1911;PF;C;2025-02-22 06:41:29.748784949+00:00;re5;13
195274;1911;PF;u;2025-02-22 06:56:47.738777163+00:00;re5;13
195275;1911;PF;d;2025-02-22 07:10:22.290361442+00:00;re5;13
195276;1911;Gestao;r;2025-02-22 08:25:56.899408981+00:00;re2;14
195277;1911;Gestao;U;2025-02-22 08:57:08.029179830+00:00;re2;14
195278;1911;Gestao;U;2025-02-22 03:05:19.900584005+00:00;re5;15
195279;1911;Gestao;d;2025-02-22 02:21:35.550252717+00:00;re5;15
195280;1911;Codigo;c;2025-02-22 07:57:15.529044697+00:00;re5;15
195281;1911;Codigo;r;2025-02-22 09:02:42.033669178+00:00;re5;15
195282;1911;Codigo;U;2025-02-22 05:42:35.700506969+00:00;re5;15
195283;1911;Gestao;U;2025-02-22 09:32:53.971411422+00:00;re5;16
195284;1911;Gestao;d;2025-02-22 08:57:40.785842813+00:00;re5;16
195285;1911;Requisito;r;2025-02-22 08:40:52.334060387+00:00;re5;16
195286;1911;Gestao;U;2025-02-22 03:00:53.294149842+00:00;re5;17
195287;1911;Requisito;r;2025-02-22 04:48:16.215928784+00:00;re5;17
195288;1911;PF;C;2025-02-22 02:40:31.108701173+00:00;re5;17
195289;1911;PF;d;2025-02-22 07:43:38.599517022+00:00;re5;17
195290;1911;Gestao;r;2025-02-22 09:57:48.579151986+00:00;re5;18
195291;1911;Gestao;U;2025-02-22 09:25:59.793768162+00:00;re5;18
195292;1911;Gestao;d;2025-02-22 09:45:30.126145832+00:00;re5;18
195293;1911;Codigo;r;2025-02-22 09:03:54.531117346+00:00;re5;18
195294;1911;PF;C;2025-02-22 09:45:52.571972341+00:00;re5;18
195295;1911;PF;u;2025-02-22 09:33:23.721479343+00:00;re5;18
195296;1911;PF;d;2025-02-22 09:47:36.082649431+00:00;re5;18
195297;1911;Gestao;U;2025-02-22 08:08:15.568594429+00:00;re2;19
195298;1911;Gestao;d;2025-02-22 05:33:30.195536287+00:00;re2;19
195299;1911;Codigo;r;2025-02-22 04:57:14.959372509+00:00;re2;19
195300;1911;Requisito;r;2025-02-22 05:06:27.957000171+00:00;re2;19
195301;1911;Teste;u;2025-02-22 07:54:53.251375153+00:00;re2;19
195302;1911;Gestao;r;2025-02-21 15:04:13.446010046+00:00;re2;20
195303;1911;Gestao;U;2025-02-21 16:59:17.622624601+00:00;re2;20
195304;1911;Requisito;r;2025-02-21 16:14:58.782168320+00:00;re2;20
195305;1911;Requisito;U;2025-02-21 18:13:50.495786677+00:00;re2;20
195306;1911;Requisito;d;2025-02-21 19:19:37.897374005+00:00;re2;20
195307;1912;Gestao;c;2025-02-21 23:53:06.442962033+00:00;re12;1
195308;1912;Gestao;r;2025-02-21 11:02:09.425370107+00:00;re12;1
195309;1912;Gestao;U;2025-02-21 11:10:18.002886437+00:00;re12;1
195310;1912;Gestao;d;2025-02-21 18:54:37.018831161+00:00;re12;1
195311;1912;Codigo;r;2025-02-22 01:11:43.269645810+00:00;re12;1
195312;1912;Requisito;C;2025-02-21 11:24:46.344620172+00:00;re12;1
195313;1912;Gestao;r;2025-02-22 02:28:51.084634397+00:00;re12;2
195314;1912;Gestao;U;2025-02-22 02:23:50.774556598+00:00;re12;2
195315;1912;Gestao;c;2025-02-22 01:11:19.774162831+00:00;re13;3
195316;1912;Gestao;U;2025-02-22 02:03:34.800796259+00:00;re13;3
195317;1912;Gestao;d;2025-02-22 00:24:38.109877890+00:00;re13;3
195318;1912;Codigo;r;2025-02-22 00:27:31.992778852+00:00;re13;3
195319;1912;PF;C;2025-02-22 01:53:32.261183479+00:00;re13;3
195320;1912;Gestao;U;2025-02-22 00:56:07.294884315+00:00;re12;4
195321;1912;Gestao;d;2025-02-22 01:40:59.549504896+00:00;re12;4
195322;1912;Codigo;c;2025-02-21 22:45:43.411991353+00:00;re12;4
195323;1912;Codigo;U;2025-02-22 01:44:37.381849802+00:00;re12;4
195324;1912;Codigo;d;2025-02-22 02:10:38.647038291+00:00;re12;4
195325;1912;Gestao;c;2025-02-22 02:52:38.196431233+00:00;re13;5
195326;1912;Gestao;r;2025-02-22 03:33:24.902277751+00:00;re13;5
195327;1912;Gestao;U;2025-02-22 03:17:41.962141040+00:00;re13;5
195328;1912;Gestao;d;2025-02-22 03:58:44.832870169+00:00;re13;5
195329;1912;Requisito;r;2025-02-22 03:25:48.457821957+00:00;re13;5
195330;1912;Gestao;r;2025-02-22 03:31:37.036940652+00:00;re13;6
195331;1912;Gestao;U;2025-02-22 03:35:41.895589588+00:00;re13;6
195332;1912;Gestao;c;2025-02-22 04:14:28.285889289+00:00;re12;7
195333;1912;Gestao;U;2025-02-22 02:50:24.425195840+00:00;re12;7
195334;1912;Requisito;r;2025-02-22 01:56:01.433142507+00:00;re12;7
195335;1912;PF;C;2025-02-22 01:19:37.372929388+00:00;re12;7
195336;1912;PF;r;2025-02-22 01:32:54.984299569+00:00;re12;7
195337;1912;PF;d;2025-02-22 00:40:52.865303188+00:00;re12;7
195338;1912;Gestao;U;2025-02-22 02:25:36.075353857+00:00;re13;8
195339;1912;Codigo;r;2025-02-22 02:02:08.614282208+00:00;re13;8
195340;1912;PF;C;2025-02-22 03:52:19.199852158+00:00;re13;8
195341;1912;PF;r;2025-02-22 03:24:57.427297124+00:00;re13;8
195342;1912;PF;d;2025-02-22 04:23:48.847311851+00:00;re13;8
195343;1912;Gestao;c;2025-02-22 04:29:31.322779750+00:00;re12;9
195344;1912;Gestao;r;2025-02-22 04:23:49.864649900+00:00;re12;9
195345;1912;Gestao;U;2025-02-22 03:57:41.364389422+00:00;re12;9
195346;1912;Gestao;d;2025-02-22 04:03:51.169916056+00:00;re12;9
195347;1912;Teste;r;2025-02-22 04:16:35.216194084+00:00;re12;9
195348;1912;Gestao;c;2025-02-22 02:34:02.284753389+00:00;re12;10
195349;1912;Gestao;U;2025-02-21 19:04:15.095444088+00:00;re12;10
195350;1912;Gestao;d;2025-02-21 15:33:28.027221695+00:00;re12;10
195351;1912;Codigo;U;2025-02-21 16:25:01.202937418+00:00;re12;10
195352;1912;Codigo;d;2025-02-21 22:39:18.792341700+00:00;re12;10
195353;1912;Teste;r;2025-02-21 10:46:50.093781157+00:00;re12;10
195354;1912;Gestao;U;2025-02-22 03:46:27.046250648+00:00;re12;11
195355;1912;Codigo;r;2025-02-21 22:14:02.220875910+00:00;re12;11
195356;1912;Teste;C;2025-02-22 00:27:18.258294777+00:00;re12;11
195357;1912;Teste;r;2025-02-22 03:04:32.857457250+00:00;re12;11
195358;1912;Teste;u;2025-02-22 00:54:43.740544849+00:00;re12;11
195359;1912;Gestao;r;2025-02-22 02:18:01.353103604+00:00;re12;12
195360;1912;Gestao;U;2025-02-22 02:59:22.558416238+00:00;re12;12
195361;1912;Gestao;d;2025-02-22 04:22:59.926680031+00:00;re12;12
195362;1912;Codigo;C;2025-02-22 01:59:35.378118748+00:00;re12;12
195363;1912;Gestao;r;2025-02-22 01:29:58.170137255+00:00;re12;13
195364;1912;Gestao;U;2025-02-22 04:24:26.369643614+00:00;re12;13
195365;1912;Requisito;r;2025-02-22 02:42:41.852848576+00:00;re12;13
195366;1912;PF;C;2025-02-22 03:29:08.532063601+00:00;re12;13
195367;1912;PF;r;2025-02-22 00:06:11.700618886+00:00;re12;13
195368;1912;PF;d;2025-02-22 03:21:21.600710352+00:00;re12;13
195369;1912;Gestao;U;2025-02-22 02:36:14.291268858+00:00;re13;14
195370;1912;Gestao;c;2025-02-22 01:35:16.395234803+00:00;re13;15
195371;1912;Gestao;U;2025-02-22 05:15:33.267679320+00:00;re13;15
195372;1912;Gestao;d;2025-02-22 01:43:08.811058359+00:00;re13;15
195373;1912;Gestao;U;2025-02-22 05:02:37.623173130+00:00;re13;16
195374;1912;Gestao;U;2025-02-22 05:11:20.596961030+00:00;re12;17
195375;1912;Gestao;d;2025-02-22 03:15:51.144419983+00:00;re12;17
195376;1912;Gestao;r;2025-02-22 05:01:57.454036725+00:00;re12;18
195377;1912;Gestao;U;2025-02-22 04:45:19.629996730+00:00;re12;18
195378;1912;PF;C;2025-02-22 04:34:32.807681364+00:00;re12;18
195379;1912;PF;u;2025-02-22 04:12:48.531264395+00:00;re12;18
195380;1912;PF;d;2025-02-22 03:17:59.713409840+00:00;re12;18
195381;1912;Gestao;c;2025-02-22 02:20:05.103512019+00:00;re13;19
195382;1912;Gestao;r;2025-02-22 01:36:20.410368479+00:00;re13;19
195383;1912;Gestao;U;2025-02-22 02:48:03.203364766+00:00;re13;19
195384;1912;Teste;u;2025-02-21 23:04:13.981470911+00:00;re13;19
195385;1912;Gestao;c;2025-02-21 17:57:53.759222064+00:00;re13;20
