;case:concept:name;concept:tool;concept:operation;time:timestamp;concept:resource
79142;818;Codigo;r;2025-05-25 20:15:01.907633970;re14
79143;818;Requisito;r;2025-05-25 23:42:39.655040287;re14
79144;818;Requisito;U;2025-05-26 00:38:58.235278386;re14
79145;819;Requisito;C;2025-05-25 19:44:28.248085918;re4
79146;819;Requisito;r;2025-05-25 13:47:24.416374937;re4
79147;819;Teste;r;2025-05-25 20:07:31.331650625;re4
79148;819;Teste;C;2025-05-25 16:36:05.147047499;re2
79149;819;Teste;u;2025-05-25 15:30:12.642809249;re2
79150;819;Teste;d;2025-05-25 14:20:22.211808311;re2
79151;819;Teste;r;2025-05-25 14:37:03.964135691;re2
79152;819;PF;C;2025-05-25 14:30:26.575670459;re4
79153;819;PF;u;2025-05-25 14:29:11.758032812;re4
79154;819;Teste;r;2025-05-25 15:07:36.410046212;re1
79155;819;Codigo;C;2025-05-25 18:42:56.351235639;re1
79156;819;Codigo;r;2025-05-25 16:15:07.728300716;re1
79157;819;Codigo;d;2025-05-25 17:49:54.529992773;re1
79158;819;Teste;r;2025-05-26 02:06:57.407942312;re1
79159;819;Teste;r;2025-05-25 17:03:51.816415656;re3
79160;819;Codigo;U;2025-05-25 16:22:39.393674547;re2
79161;819;Codigo;r;2025-05-25 17:16:26.907725760;re4
79162;819;Teste;r;2025-05-25 17:07:29.534088067;re4
79163;819;Codigo;r;2025-05-25 16:15:55.815909033;re3
79164;819;Requisito;r;2025-05-25 16:18:39.777954842;re3
79165;819;Teste;r;2025-05-25 15:56:41.764955104;re3
79166;819;Teste;u;2025-05-25 16:20:21.719118505;re3
79167;819;Requisito;U;2025-05-25 14:25:27.604013503;re2
79168;820;Requisito;C;2025-05-25 10:32:18.701618916;re2
79169;820;Requisito;r;2025-05-25 09:59:08.826060227;re2
79170;820;Requisito;u;2025-05-25 10:31:50.358300798;re2
79171;820;Requisito;d;2025-05-25 09:28:42.757163719;re2
79172;820;Codigo;r;2025-05-25 11:12:51.209349785;re1
79173;820;Requisito;r;2025-05-25 15:36:26.549925144;re1
79174;820;Teste;C;2025-05-25 12:31:37.163982843;re1
79175;820;Teste;u;2025-05-25 13:45:48.108705387;re1
79176;820;Requisito;r;2025-05-25 11:04:22.121809742;re2
79177;820;Codigo;r;2025-05-25 10:31:32.132747724;re3
79178;820;PF;C;2025-05-25 13:05:39.295986407;re3
79179;820;PF;u;2025-05-25 10:26:02.224700161;re3
79180;820;PF;d;2025-05-25 11:38:01.323624192;re3
79181;820;PF;r;2025-05-25 11:11:43.557771667;re2
79182;820;Requisito;r;2025-05-25 16:43:26.354743045;re2
79183;820;Teste;r;2025-05-25 11:44:30.246855306;re2
79184;820;Codigo;C;2025-05-25 12:53:03.225548392;re1
79185;820;Codigo;d;2025-05-26 00:45:01.577437064;re1
79186;820;Codigo;U;2025-05-25 13:27:42.932852195;re1
79187;820;Codigo;d;2025-05-25 11:51:24.175237813;re1
79188;820;Codigo;r;2025-05-25 13:37:52.973318427;re2
79189;820;Teste;r;2025-05-25 16:35:52.519098956;re2
79190;820;Codigo;r;2025-05-25 12:33:21.339515784;re3
79191;820;Teste;r;2025-05-25 12:37:50.614665179;re3
79192;820;Codigo;r;2025-05-25 14:12:44.857872409;re2
79193;820;Requisito;U;2025-05-25 09:48:25.034850772;re2
79194;821;Codigo;r;2025-05-25 05:02:17.093837379;re10
79195;821;Requisito;C;2025-05-25 05:06:40.203572573;re10
79196;821;Teste;r;2025-05-25 06:15:47.379599735;re10
79197;821;Teste;C;2025-05-25 05:55:08.705910139;re11
79198;821;Teste;r;2025-05-25 06:47:07.214989061;re11
79199;821;Teste;u;2025-05-25 06:24:17.652940934;re11
79200;821;Codigo;r;2025-05-25 08:23:55.823477337;re10
79201;821;Requisito;r;2025-05-25 06:12:16.534489808;re10
79202;821;PF;C;2025-05-25 10:06:54.303196566;re10
79203;821;PF;r;2025-05-25 06:42:11.489485573;re10
79204;821;PF;d;2025-05-25 13:35:56.571313844;re10
79205;821;Requisito;r;2025-05-25 06:24:56.150511771;re11
79206;821;Teste;r;2025-05-25 06:59:46.455897062;re11
79207;821;Requisito;r;2025-05-25 07:16:42.807041683;re7
79208;821;Teste;r;2025-05-25 06:47:00.365848253;re7
79209;821;Codigo;U;2025-05-25 08:33:34.646316024;re11
79210;821;Requisito;r;2025-05-25 09:27:54.766579662;re11
79211;821;Codigo;C;2025-05-25 21:46:43.592572337;re11
79212;821;Codigo;u;2025-05-25 20:42:41.631930103;re11
79213;821;Teste;r;2025-05-26 01:31:54.048532601;re11
79214;821;Codigo;r;2025-05-25 08:49:17.503046690;re10
79215;821;Requisito;r;2025-05-25 08:47:35.396501230;re10
79216;821;Teste;r;2025-05-25 08:31:18.663089360;re10
79217;821;Codigo;r;2025-05-25 08:22:11.617751347;re11
79218;821;Teste;r;2025-05-25 08:44:22.958265285;re11
79219;821;Codigo;r;2025-05-25 06:04:36.217551557;re11
79220;821;Requisito;r;2025-05-25 07:32:24.209049783;re11
79221;821;Requisito;U;2025-05-25 07:24:16.433453539;re11
79222;822;Requisito;C;2025-05-25 02:45:55.899936898;re2
79223;822;Requisito;u;2025-05-25 04:28:30.570773964;re2
79224;822;Requisito;d;2025-05-25 10:18:50.607483975;re2
79225;822;Codigo;r;2025-05-25 03:23:40.114072090;re2
79226;822;Teste;C;2025-05-25 01:36:43.212942700;re2
79227;822;Teste;r;2025-05-25 02:03:19.344039216;re2
79228;822;Teste;u;2025-05-25 02:02:08.674476272;re2
79229;822;PF;C;2025-05-25 04:05:14.342760307;re1
79230;822;PF;d;2025-05-25 02:49:11.004106625;re1
79231;822;Codigo;C;2025-05-25 23:49:42.000784955;re3
79232;822;Requisito;r;2025-05-26 01:04:57.356819569;re3
79233;822;Requisito;r;2025-05-25 07:32:47.853837822;re2
79234;822;PF;r;2025-05-25 06:17:52.635856503;re2
79235;822;Requisito;r;2025-05-25 05:07:40.714677359;re1
79236;822;Codigo;r;2025-05-26 00:43:14.514369004;re3
79237;822;Codigo;U;2025-05-25 09:11:19.148008174;re3
79238;822;Codigo;d;2025-05-26 04:48:38.361646668;re3
79239;822;Teste;r;2025-05-26 00:49:27.616284062;re3
79240;822;Requisito;r;2025-05-25 04:33:55.947555368;re2
79241;822;Codigo;r;2025-05-25 04:17:44.778122347;re4
79242;822;Requisito;r;2025-05-25 04:23:44.900022209;re4
79243;822;Teste;r;2025-05-25 04:41:21.448102732;re4
79244;822;Teste;u;2025-05-25 04:08:23.689544596;re4
79245;822;Requisito;r;2025-05-25 05:09:25.288623121;re3
79246;822;Requisito;U;2025-05-25 04:08:29.951147152;re3
79247;823;Requisito;C;2025-05-24 21:31:32.427600980;re11
79248;823;Requisito;r;2025-05-25 00:52:22.820384779;re11
79249;823;Requisito;d;2025-05-25 01:55:39.487686403;re11
79250;823;Teste;r;2025-05-24 22:29:42.918296635;re11
79251;823;Teste;C;2025-05-24 22:28:41.093371019;re10
79252;823;Teste;r;2025-05-25 04:10:32.955618240;re10
79253;823;Codigo;r;2025-05-24 21:50:30.297329898;re10
79254;823;PF;C;2025-05-25 01:22:18.082214573;re10
79255;823;PF;r;2025-05-24 22:34:19.150817625;re10
79256;823;Requisito;r;2025-05-24 22:40:57.122848643;re7
79257;823;Codigo;r;2025-05-25 01:44:02.159026807;re7
79258;823;Codigo;U;2025-05-25 01:28:48.532298603;re7
79259;823;Codigo;d;2025-05-25 05:49:19.804339004;re7
79260;823;Requisito;r;2025-05-25 07:38:00.633415468;re7
79261;823;Teste;r;2025-05-25 02:33:38.086453137;re7
79262;823;Teste;r;2025-05-25 00:46:51.317659747;re7
79263;823;Codigo;C;2025-05-25 06:02:24.858009047;re11
79264;823;Codigo;u;2025-05-25 04:52:06.767987916;re11
79265;823;Codigo;d;2025-05-24 23:18:56.920916488;re11
79266;823;Requisito;r;2025-05-25 06:49:48.057930834;re11
79267;823;Codigo;r;2025-05-25 02:22:03.009628553;re7
79268;823;Requisito;r;2025-05-24 23:26:54.993103714;re7
79269;823;Teste;r;2025-05-25 00:05:57.829643102;re7
79270;823;Teste;u;2025-05-25 00:37:26.353145092;re7
79271;823;Codigo;r;2025-05-24 22:34:27.901096768;re11
79272;823;Requisito;U;2025-05-24 21:38:46.245711738;re11
79273;824;Codigo;r;2025-05-24 18:06:14.481918419;re1
79274;824;Requisito;C;2025-05-24 17:18:20.235113818;re1
79275;824;Requisito;r;2025-05-24 20:18:17.857906686;re1
79276;824;Requisito;u;2025-05-24 19:43:24.460208566;re1
79277;824;Teste;r;2025-05-24 18:08:23.103043686;re1
79278;824;Requisito;r;2025-05-24 20:37:28.160068036;re2
79279;824;Teste;C;2025-05-24 23:03:40.691063665;re2
79280;824;Teste;r;2025-05-24 18:26:13.889450387;re2
79281;824;Teste;u;2025-05-24 18:21:53.661690242;re2
79282;824;Codigo;r;2025-05-24 21:31:06.644325463;re2
79283;824;Requisito;r;2025-05-24 18:48:17.851970222;re2
79284;824;PF;C;2025-05-24 19:35:22.425698549;re2
79285;824;Codigo;C;2025-05-24 21:30:19.500621694;re1
79286;824;Codigo;d;2025-05-24 22:22:56.964058144;re1
79287;824;Requisito;r;2025-05-24 21:49:31.381279080;re1
79288;824;Teste;r;2025-05-25 00:10:38.749410294;re2
79289;824;Teste;r;2025-05-24 23:27:22.842218722;re3
79290;824;Codigo;U;2025-05-24 21:48:28.800743245;re3
79291;824;Codigo;d;2025-05-25 01:34:40.722977984;re3
79292;824;Teste;r;2025-05-24 19:57:42.830540898;re1
79293;824;Teste;u;2025-05-24 21:29:04.350060352;re1
79294;824;Requisito;r;2025-05-24 20:37:53.711649443;re2
79295;824;Requisito;r;2025-05-25 01:30:05.054245433;re4
79296;824;Requisito;U;2025-05-24 17:20:52.374185011;re4
79297;824;Requisito;d;2025-05-25 01:07:46.003022725;re4
79298;825;Requisito;C;2025-05-24 18:45:01.524148892;re7
79299;825;Requisito;r;2025-05-24 18:59:22.299368074;re7
79300;825;Requisito;d;2025-05-24 17:48:43.544423118;re7
79301;825;Teste;r;2025-05-24 14:09:07.395277616;re7
79302;825;Teste;C;2025-05-24 18:17:05.059815126;re6
79303;825;Teste;d;2025-05-24 16:58:11.811747796;re6
79304;825;Codigo;r;2025-05-24 14:11:40.911493111;re7
79305;825;PF;C;2025-05-24 14:14:32.505370541;re7
79306;825;PF;r;2025-05-24 14:05:42.075288043;re7
79307;825;Requisito;r;2025-05-24 14:39:12.341202529;re7
79308;825;Teste;r;2025-05-24 14:27:45.712437256;re7
79309;825;PF;r;2025-05-24 15:23:40.600218673;re9
79310;825;Codigo;r;2025-05-24 18:27:39.514438277;re8
79311;825;Codigo;U;2025-05-25 04:20:11.087516683;re8
79312;825;Codigo;d;2025-05-24 22:15:05.002720431;re8
79313;825;Requisito;r;2025-05-25 03:44:20.348433029;re8
79314;825;Teste;r;2025-05-24 16:52:06.375999461;re8
79315;825;Requisito;r;2025-05-24 17:41:41.931845280;re6
79316;825;Teste;r;2025-05-24 15:08:17.069076801;re6
79317;825;Codigo;C;2025-05-26 17:38:56.487183951;re5
79318;825;Teste;r;2025-05-25 17:11:36.332213463;re5
79319;825;Teste;u;2025-05-24 19:07:28.706496774;re8
79320;825;Codigo;r;2025-05-24 16:00:58.568670821;re5
79321;825;Codigo;r;2025-05-24 13:17:41.444345437;re9
79322;825;Requisito;r;2025-05-24 13:40:51.197281180;re9
79323;825;Requisito;U;2025-05-24 14:41:54.692523047;re9
79324;825;Requisito;d;2025-05-24 13:08:46.858041205;re9
79325;826;Codigo;r;2025-05-24 14:43:17.403405652;re4
79326;826;Requisito;C;2025-05-24 10:46:42.067946714;re4
79327;826;Requisito;u;2025-05-24 09:22:07.249192734;re4
79328;826;Teste;r;2025-05-24 13:47:37.961473233;re4
79329;826;Teste;C;2025-05-24 10:41:49.244945033;re1
79330;826;Teste;u;2025-05-24 17:31:22.687937833;re1
79331;826;Teste;d;2025-05-24 15:55:17.649080564;re1
79332;826;Codigo;r;2025-05-24 10:02:02.579651116;re4
79333;826;PF;C;2025-05-24 10:45:45.031572916;re4
79334;826;PF;d;2025-05-24 09:52:09.273081986;re4
79335;826;Requisito;r;2025-05-24 10:35:02.978492247;re3
79336;826;Teste;r;2025-05-24 11:22:03.174424311;re3
79337;826;Requisito;r;2025-05-24 16:55:07.536962785;re1
79338;826;PF;r;2025-05-24 17:16:40.399815603;re1
79339;826;Teste;r;2025-05-24 12:21:19.346733697;re1
79340;826;Codigo;C;2025-05-24 13:00:03.382983395;re4
79341;826;Codigo;r;2025-05-24 12:14:42.704582929;re4
79342;826;Codigo;u;2025-05-24 15:17:51.487361326;re4
79343;826;Codigo;d;2025-05-24 14:01:48.424126506;re4
79344;826;Teste;r;2025-05-24 15:57:01.945789679;re4
79345;826;Requisito;r;2025-05-24 11:53:27.120238529;re3
79346;826;Codigo;r;2025-05-24 16:43:25.461776333;re2
79347;826;Codigo;U;2025-05-25 01:54:02.802086089;re2
79348;826;Requisito;r;2025-05-24 23:26:52.767488866;re2
79349;826;Teste;u;2025-05-24 13:11:01.896549470;re4
79350;826;Teste;u;2025-05-24 13:14:32.286855938;re3
79351;826;Codigo;r;2025-05-24 12:20:25.060309508;re4
79352;826;Requisito;U;2025-05-24 10:42:47.999215642;re4
79353;826;Teste;r;2025-05-24 10:38:14.901311995;re4
79354;827;Codigo;r;2025-05-24 09:00:50.799997348;re5
79355;827;Requisito;C;2025-05-24 15:18:50.825778459;re5
79356;827;Requisito;r;2025-05-24 08:34:25.094852105;re5
79357;827;Teste;C;2025-05-24 05:54:17.079417230;re8
79358;827;Teste;u;2025-05-24 16:31:15.142690936;re8
79359;827;Teste;d;2025-05-24 11:25:39.974673289;re8
79360;827;Teste;r;2025-05-24 05:35:25.940952645;re5
79361;827;Requisito;r;2025-05-24 08:43:54.711170093;re5
79362;827;Codigo;U;2025-05-25 06:06:17.465620876;re9
79363;827;Codigo;d;2025-05-25 04:39:25.237379271;re9
79364;827;Teste;r;2025-05-25 03:55:26.724722604;re9
79365;827;Codigo;r;2025-05-24 07:25:05.978473843;re9
79366;827;PF;C;2025-05-24 07:24:49.136704511;re9
79367;827;PF;r;2025-05-24 07:10:55.031642832;re9
79368;827;Codigo;C;2025-05-24 14:30:55.182779685;re6
79369;827;Codigo;d;2025-05-24 09:43:39.674798005;re6
79370;827;Requisito;r;2025-05-24 13:53:58.035542989;re6
79371;827;Codigo;r;2025-05-24 08:00:02.550383473;re9
79372;827;Requisito;r;2025-05-24 07:48:31.322160929;re9
79373;827;Teste;u;2025-05-24 08:26:42.487300096;re9
79374;827;Codigo;r;2025-05-24 09:46:32.189741132;re9
79375;827;Requisito;r;2025-05-24 10:25:35.076648290;re9
79376;827;Requisito;r;2025-05-24 06:00:29.874204691;re8
79377;827;Requisito;U;2025-05-24 06:51:45.979958789;re8
79378;828;Codigo;r;2025-05-24 03:54:54.155080822;re7
79379;828;Requisito;C;2025-05-24 05:03:08.185173678;re7
79380;828;Teste;r;2025-05-24 03:29:31.437005824;re7
79381;828;Teste;C;2025-05-24 03:35:07.576154052;re10
79382;828;Teste;d;2025-05-24 03:21:27.054081955;re10
79383;828;Requisito;r;2025-05-24 02:25:21.518580975;re10
79384;828;Teste;r;2025-05-24 02:36:10.107951805;re10
79385;828;Requisito;r;2025-05-24 07:29:50.787635831;re7
79386;828;Teste;r;2025-05-24 02:51:14.308345646;re7
79387;828;Codigo;r;2025-05-24 05:52:58.386739714;re11
79388;828;Codigo;U;2025-05-24 05:44:55.274504044;re11
79389;828;Teste;r;2025-05-24 05:30:20.072015831;re11
79390;828;Codigo;r;2025-05-24 08:03:31.663603679;re11
79391;828;Requisito;r;2025-05-24 09:16:34.677479151;re11
79392;828;PF;C;2025-05-24 06:12:52.221295173;re11
79393;828;PF;u;2025-05-24 03:50:05.513347809;re11
79394;828;Teste;r;2025-05-24 03:08:59.348381833;re11
79395;828;Codigo;C;2025-05-24 04:23:50.112926879;re11
79396;828;Codigo;r;2025-05-24 06:55:41.292687248;re11
79397;828;Requisito;r;2025-05-24 06:07:43.661284545;re11
79398;828;Teste;u;2025-05-24 07:02:42.603547970;re10
79399;828;Codigo;r;2025-05-24 05:37:35.921650679;re7
79400;828;Requisito;r;2025-05-24 04:37:05.662986847;re7
79401;828;Teste;r;2025-05-24 10:16:52.970968403;re7
79402;828;Requisito;U;2025-05-24 02:15:52.216588855;re10
79403;828;Teste;r;2025-05-24 04:05:56.248992651;re10
79404;829;Requisito;C;2025-05-24 10:30:59.898409859;re12
79405;829;Requisito;u;2025-05-24 08:29:32.103035435;re12
79406;829;Teste;r;2025-05-24 12:40:27.469934437;re12
79407;829;Requisito;r;2025-05-24 08:42:32.545859198;re12
79408;829;Teste;C;2025-05-24 07:45:49.620831474;re12
79409;829;Teste;u;2025-05-24 01:11:38.902553047;re12
79410;829;Teste;d;2025-05-24 08:43:14.901135027;re12
79411;829;Codigo;r;2025-05-23 21:48:04.953458905;re12
79412;829;Requisito;r;2025-05-23 22:09:02.500930681;re12
79413;829;PF;C;2025-05-23 22:20:50.625896855;re12
79414;829;PF;d;2025-05-23 22:07:45.840340530;re12
79415;829;PF;r;2025-05-24 01:22:26.981032935;re12
79416;829;Teste;r;2025-05-23 23:56:23.063062789;re12
79417;829;Requisito;r;2025-05-23 23:43:48.513023072;re13
79418;829;Teste;r;2025-05-24 00:15:25.221354794;re13
79419;829;Codigo;r;2025-05-23 23:44:48.637654964;re13
79420;829;Codigo;U;2025-05-24 06:54:38.457932372;re13
79421;829;Codigo;d;2025-05-23 23:14:40.992418679;re13
79422;829;Teste;r;2025-05-24 01:58:00.957144916;re13
79423;829;Codigo;C;2025-05-24 04:03:15.855463103;re12
79424;829;Codigo;d;2025-05-24 04:05:05.197657358;re12
79425;829;Requisito;r;2025-05-24 03:56:20.924722388;re12
79426;829;Teste;r;2025-05-24 00:31:17.969334280;re12
79427;829;Codigo;r;2025-05-24 01:28:28.000001849;re13
79428;829;Requisito;r;2025-05-24 03:17:58.165218066;re12
79429;829;Requisito;U;2025-05-23 23:14:35.120826951;re12
79430;829;Requisito;d;2025-05-23 23:43:25.869636570;re12
79431;829;Teste;r;2025-05-23 21:48:06.280247506;re12
79432;830;Codigo;r;2025-05-23 22:54:15.719245318;re8
79433;830;Requisito;C;2025-05-23 17:49:25.819971635;re8
79434;830;Requisito;r;2025-05-24 03:28:59.165953575;re8
79435;830;Teste;r;2025-05-23 19:09:41.923552732;re8
79436;830;Codigo;r;2025-05-23 20:03:18.173893985;re8
79437;830;Teste;C;2025-05-23 23:27:33.406878462;re8
79438;830;Teste;r;2025-05-23 19:15:21.639462252;re8
79439;830;Teste;u;2025-05-23 22:43:28.028344239;re8
79440;830;Requisito;r;2025-05-23 18:27:26.841707077;re9
79441;830;PF;C;2025-05-23 17:55:55.429140846;re9
79442;830;PF;u;2025-05-23 17:36:39.421605216;re9
79443;830;PF;r;2025-05-23 18:21:13.688016407;re6
79444;830;Teste;r;2025-05-23 19:22:02.015398147;re6
79445;830;Teste;r;2025-05-23 19:06:39.778753594;re6
79446;830;Codigo;C;2025-05-23 20:56:48.264810920;re7
79447;830;Codigo;u;2025-05-23 20:50:41.821766897;re7
79448;830;Teste;r;2025-05-23 19:38:56.384285127;re7
79449;830;Codigo;U;2025-05-24 12:29:28.747322151;re8
79450;830;Teste;r;2025-05-24 16:51:54.042430969;re8
79451;830;Codigo;r;2025-05-23 23:09:02.682005364;re5
79452;830;Requisito;r;2025-05-24 00:58:58.080412154;re5
79453;830;Teste;r;2025-05-23 20:25:09.248110274;re6
79454;830;Requisito;U;2025-05-23 20:26:34.352280486;re7
79455;830;Requisito;d;2025-05-23 17:47:12.146666563;re7
79456;831;Requisito;C;2025-05-23 19:32:22.183882652;re13
79457;831;Requisito;u;2025-05-23 18:25:55.837207403;re13
79458;831;Requisito;d;2025-05-23 16:08:03.388374526;re13
79459;831;Teste;r;2025-05-23 19:10:27.242454170;re13
79460;831;Codigo;r;2025-05-23 15:14:49.919867118;re13
79461;831;Requisito;r;2025-05-23 13:56:41.720538689;re13
79462;831;Teste;C;2025-05-23 14:52:39.179100668;re13
79463;831;Teste;u;2025-05-23 14:11:51.405386703;re13
79464;831;Teste;d;2025-05-23 14:56:23.507540923;re13
79465;831;Codigo;C;2025-05-23 14:20:14.342087750;re13
79466;831;Codigo;u;2025-05-24 05:50:11.572312433;re13
79467;831;Codigo;d;2025-05-23 13:52:36.088542213;re13
79468;831;Requisito;r;2025-05-24 05:04:20.240760245;re13
79469;831;Teste;r;2025-05-23 15:18:30.099379987;re13
79470;831;Requisito;r;2025-05-23 13:50:13.139768779;re13
79471;831;Teste;r;2025-05-23 14:57:46.413423630;re13
79472;831;Codigo;r;2025-05-23 15:51:13.963781827;re12
79473;831;PF;C;2025-05-23 16:00:31.468195743;re12
79474;831;PF;r;2025-05-23 15:25:51.469355679;re12
79475;831;PF;u;2025-05-23 14:38:34.958176172;re12
79476;831;Requisito;r;2025-05-23 14:24:03.965008213;re13
79477;831;PF;r;2025-05-23 14:46:08.969869250;re13
79478;831;Teste;r;2025-05-23 14:25:18.954894064;re13
79479;831;Codigo;U;2025-05-23 18:14:13.209216073;re13
79480;831;Codigo;d;2025-05-23 18:35:44.889283540;re13
79481;831;Teste;r;2025-05-23 16:09:04.734836714;re13
79482;831;Codigo;r;2025-05-23 15:57:50.054166636;re13
79483;831;Teste;r;2025-05-23 18:53:39.866424489;re13
79484;831;Requisito;r;2025-05-23 19:58:12.928057304;re13
79485;831;Teste;r;2025-05-23 22:43:59.168728542;re13
79486;831;Teste;u;2025-05-23 22:00:09.671871737;re13
79487;831;Codigo;r;2025-05-23 13:28:57.157066951;re13
79488;831;Requisito;r;2025-05-23 14:35:56.956174172;re13
79489;831;Requisito;U;2025-05-23 15:05:01.023779611;re13
79490;831;Requisito;d;2025-05-23 16:53:30.278887565;re13
79491;831;Teste;r;2025-05-23 15:38:05.002162740;re13
79492;832;Codigo;r;2025-05-23 16:29:08.046271178;re1
79493;832;Requisito;C;2025-05-23 17:30:11.050873323;re1
79494;832;Requisito;r;2025-05-23 19:57:11.554089376;re1
79495;832;Requisito;u;2025-05-23 18:34:28.064963953;re1
79496;832;Requisito;d;2025-05-23 12:55:44.474534432;re1
79497;832;Teste;C;2025-05-23 11:17:30.471994975;re1
79498;832;Teste;r;2025-05-23 10:43:33.746469836;re1
79499;832;Requisito;r;2025-05-23 13:34:44.987384060;re4
79500;832;Teste;r;2025-05-23 11:18:39.415140399;re4
79501;832;Codigo;C;2025-05-23 12:27:58.241443713;re2
79502;832;Codigo;r;2025-05-23 12:22:09.241989815;re2
79503;832;Codigo;u;2025-05-23 11:37:08.579754079;re2
79504;832;Codigo;d;2025-05-23 12:05:08.342021611;re2
79505;832;Codigo;r;2025-05-23 12:11:53.710253552;re2
79506;832;Codigo;U;2025-05-24 01:10:14.479590044;re2
79507;832;Codigo;d;2025-05-23 16:28:12.736469410;re2
79508;832;Requisito;r;2025-05-23 16:52:58.089992190;re2
79509;832;PF;r;2025-05-23 11:12:20.088784171;re3
79510;832;Teste;r;2025-05-23 11:54:52.384595027;re1
79511;832;Requisito;r;2025-05-23 19:06:37.134371439;re4
79512;832;Teste;u;2025-05-23 15:33:09.149868486;re4
79513;832;Codigo;r;2025-05-23 15:28:43.647865590;re2
79514;832;PF;C;2025-05-23 14:00:17.640674833;re2
79515;832;PF;r;2025-05-23 14:50:48.804737736;re2
79516;832;PF;d;2025-05-23 12:48:12.085688193;re2
79517;832;Codigo;r;2025-05-23 12:34:36.984833431;re2
79518;832;Requisito;r;2025-05-23 19:41:01.672989418;re2
79519;832;Teste;u;2025-05-23 18:33:22.206972226;re2
79520;832;Requisito;U;2025-05-23 17:06:53.338616067;re3
79521;832;Requisito;d;2025-05-23 11:12:03.764533749;re3
79522;832;Teste;r;2025-05-23 14:32:51.377088822;re3
79523;833;Requisito;C;2025-05-23 05:58:00.484626359;re4
79524;833;Requisito;r;2025-05-23 05:21:03.655118076;re4
79525;833;Teste;r;2025-05-23 05:56:31.000610695;re4
79526;833;Requisito;r;2025-05-23 07:49:59.081504648;re2
79527;833;Teste;C;2025-05-23 07:41:31.269241609;re2
79528;833;Teste;r;2025-05-23 09:12:34.216249180;re2
79529;833;Requisito;r;2025-05-23 11:33:47.630200114;re1
79530;833;Teste;r;2025-05-23 09:47:00.504074992;re1
79531;833;Codigo;r;2025-05-23 08:22:18.359142783;re1
79532;833;Codigo;U;2025-05-23 14:01:13.467664268;re1
79533;833;Requisito;r;2025-05-23 11:41:07.654406398;re1
79534;833;Teste;r;2025-05-23 10:30:46.028099603;re1
79535;833;Codigo;C;2025-05-23 16:02:11.003962378;re4
79536;833;Codigo;r;2025-05-23 18:25:49.430442163;re4
79537;833;Codigo;d;2025-05-23 08:05:47.269276251;re4
79538;833;Requisito;r;2025-05-23 10:21:35.391323063;re4
79539;833;Codigo;r;2025-05-23 07:40:02.859115395;re2
79540;833;PF;C;2025-05-23 15:14:34.386968258;re3
79541;833;PF;r;2025-05-23 12:45:53.404488654;re3
79542;833;Codigo;r;2025-05-23 09:31:10.345642681;re1
79543;833;Requisito;U;2025-05-23 06:22:20.050417831;re4
79544;833;Teste;r;2025-05-23 17:36:25.427682607;re4
79545;834;Codigo;r;2025-05-23 08:40:44.469574594;re4
79546;834;Requisito;C;2025-05-23 02:50:29.799831863;re4
79547;834;Requisito;d;2025-05-23 04:37:55.950128866;re4
79548;834;Teste;r;2025-05-23 07:21:59.339457412;re4
79549;834;Teste;C;2025-05-23 02:40:58.897389342;re4
79550;834;Teste;d;2025-05-23 05:00:06.091370395;re4
79551;834;Codigo;C;2025-05-23 19:04:30.418473379;re5
79552;834;Codigo;r;2025-05-24 22:54:40.377875253;re5
79553;834;Codigo;u;2025-05-23 22:32:24.188563285;re5
79554;834;Codigo;d;2025-05-25 12:06:17.110537339;re5
79555;834;Requisito;r;2025-05-23 03:49:30.719425046;re2
79556;834;Codigo;U;2025-05-23 08:13:12.230009544;re2
79557;834;Requisito;r;2025-05-23 16:48:16.588991842;re2
79558;834;Requisito;r;2025-05-23 05:21:58.278398077;re4
79559;834;PF;r;2025-05-23 05:47:29.931479312;re4
79560;834;Codigo;r;2025-05-23 03:01:39.318893917;re2
79561;834;Teste;r;2025-05-23 03:51:38.673978238;re2
79562;834;Teste;u;2025-05-23 03:22:16.638342333;re2
79563;834;Codigo;r;2025-05-23 03:56:27.451901697;re4
79564;834;Requisito;r;2025-05-23 03:59:59.067704749;re4
79565;834;PF;C;2025-05-23 06:31:30.660602076;re4
79566;834;PF;d;2025-05-23 05:41:38.347882941;re4
79567;834;Codigo;r;2025-05-23 11:31:34.658488036;re2
79568;834;Requisito;U;2025-05-23 10:25:32.389886432;re2
79569;834;Requisito;d;2025-05-23 06:29:19.349100644;re2
79570;834;Teste;r;2025-05-23 11:32:22.934179619;re2
79571;835;Codigo;r;2025-05-22 21:15:39.732134280;re7
79572;835;Requisito;C;2025-05-23 01:17:37.406570635;re7
79573;835;Requisito;r;2025-05-22 22:53:11.297640494;re7
79574;835;Requisito;r;2025-05-23 00:34:15.587755998;re8
79575;835;Teste;C;2025-05-22 21:44:58.693813360;re8
79576;835;Teste;r;2025-05-22 22:27:29.051195899;re8
79577;835;Teste;u;2025-05-22 23:04:06.835504663;re8
79578;835;Teste;d;2025-05-22 23:17:21.585749700;re8
79579;835;Codigo;U;2025-05-23 01:33:40.063028927;re9
79580;835;Codigo;d;2025-05-23 03:11:09.306775603;re9
79581;835;Requisito;r;2025-05-23 12:57:29.746938900;re9
79582;835;Teste;r;2025-05-22 23:55:30.079986861;re9
79583;835;PF;r;2025-05-22 23:00:04.490622673;re9
79584;835;Codigo;C;2025-05-23 05:13:49.950958716;re9
